"","V1"
"2542",14
"2543",3
"2544",8
"2545",7
"2546",11
"2547",19
"2548",16
"2549",8
"2550",13
"2551",12
"2552",8
"2553",19
"2554",16
"2555",19
"2556",18
"2557",17
"2558",19
"2559",8
"2560",13
"2561",9
"2563",10
"2564",7
"2565",9
"2566",8
"2567",17
"2568",15
"2569",8
"2570",13
"2571",13
"2572",19
"2573",2
"2574",8
"2575",20
"2576",7
"2577",13
"2578",9
"2579",19
"2580",1
"2581",7
"2582",19
"2583",7
"2584",1
"2585",8
"2586",7
"2587",9
"2588",7
"2589",20
"2590",10
"2591",8
"2592",3
"2593",8
"2594",15
"2595",20
"2596",13
"2597",8
"2598",11
"2599",13
"2600",11
"2601",7
"2602",7
"2603",19
"2604",1
"2605",8
"2606",19
"2607",17
"2608",14
"2609",1
"2610",2
"2611",8
"2612",7
"2613",19
"2614",8
"2615",20
"2616",7
"2617",4
"2618",12
"2619",20
"2620",8
"2621",16
"2622",10
"2623",19
"2624",7
"2625",8
"2627",17
"2628",7
"2629",8
"2630",5
"2631",5
"2632",11
"2633",13
"2634",7
"2635",8
"2636",7
"2637",10
"2638",20
"2639",19
"2640",8
"2641",20
"2642",13
"2643",10
"2644",8
"2645",3
"2646",20
"2647",7
"2648",15
"2649",9
"2650",8
"2651",2
"2652",10
"2653",20
"2654",19
"2655",16
"2656",8
"2657",13
"2658",1
"2659",20
"2660",7
"2661",8
"2662",6
"2663",15
"2664",16
"2665",4
"2666",7
"2667",8
"2668",8
"2669",12
"2670",13
"2671",14
"2672",8
"2673",16
"2674",6
"2675",10
"2676",19
"2677",20
"2678",16
"2679",5
"2680",1
"2681",7
"2682",7
"2683",13
"2684",8
"2685",13
"2686",4
"2687",8
"2688",13
"2690",12
"2691",11
"2692",8
"2693",8
"2694",5
"2695",3
"2696",11
"2697",3
"2698",5
"2699",8
"2700",1
"2701",19
"2702",7
"2703",6
"2704",20
"2705",20
"2706",8
"2707",2
"2708",16
"2709",17
"2710",7
"2711",5
"2712",6
"2713",17
"2715",8
"2716",11
"2717",14
"2718",15
"2719",3
"2720",14
"2721",15
"2722",8
"2723",20
"2724",13
"2725",8
"2726",19
"2727",7
"2728",12
"2729",14
"2730",3
"2731",20
"2732",8
"2733",3
"2734",16
"2735",6
"2736",19
"2737",14
"2738",8
"2739",6
"2740",13
"2741",18
"2742",8
"2743",19
"2744",20
"2745",16
"2746",5
"2747",8
"2749",14
"2750",1
"2751",1
"2752",7
"2753",9
"2754",13
"2755",7
"2756",8
"2757",7
"2758",19
"2759",19
"2760",15
"2761",7
"2762",7
"2763",10
"2764",10
"2765",3
"2766",7
"2767",2
"2768",8
"2769",20
"2770",9
"2771",5
"2772",11
"2773",3
"2774",12
"2775",17
"2776",7
"2777",12
"2778",16
"2779",7
"2780",1
"2781",20
"2782",13
"2783",13
"2784",2
"2785",7
"2786",7
"2787",3
"2788",13
"2789",16
"2790",1
"2791",20
"2792",19
"2793",16
"2794",13
"2795",19
"2796",11
"2797",7
"2798",6
"2799",13
"2800",1
"2801",2
"2802",3
"2803",11
"2804",19
"2805",20
"2806",7
"2807",8
"2808",20
"2809",16
"2810",19
"2811",16
"2812",15
"2814",19
"2815",4
"2816",3
"2817",20
"2818",7
"2819",15
"2820",8
"2821",17
"2822",7
"2823",2
"2824",5
"2825",11
"2826",2
"2827",19
"2828",19
"2829",1
"2830",7
"2831",7
"2832",11
"2833",20
"2834",14
"2835",8
"2836",6
"2837",7
"2838",4
"2839",1
"2840",13
"2841",8
"2842",13
"2843",7
"2844",8
"2845",3
"2846",19
"2847",12
"2848",19
"2849",19
"2850",20
"2851",1
"2852",19
"2853",16
"2854",19
"2855",19
"2856",8
"2857",2
"2858",19
"2859",15
"2860",9
"2861",13
"2862",4
"2863",9
"2865",20
"2866",19
"2867",17
"2868",1
"2869",7
"2870",11
"2871",1
"2872",19
"2873",15
"2874",18
"2875",1
"2876",14
"2877",19
"2878",11
"2879",12
"2880",19
"2881",15
"2882",7
"2883",17
"2884",6
"2885",16
"2886",13
"2887",12
"2888",9
"2889",17
"2890",1
"2891",5
"2892",3
"2893",9
"2894",15
"2895",20
"2896",20
"2897",5
"2898",20
"2899",17
"2900",17
"2901",7
"2902",20
"2903",7
"2904",17
"2905",17
"2906",8
"2907",2
"2908",3
"2909",20
"2910",14
"2911",7
"2912",15
"2913",19
"2915",7
"2916",7
"2917",13
"2918",7
"2919",15
"2920",16
"2921",1
"2922",9
"2923",15
"2924",19
"2925",7
"2926",3
"2927",7
"2928",8
"2929",3
"2930",19
"2931",16
"2932",12
"2933",13
"2934",15
"2935",4
"2936",13
"2937",3
"2938",2
"2939",7
"2940",2
"2941",4
"2942",7
"2943",18
"2944",17
"2945",7
"2946",2
"2947",4
"2948",17
"2949",2
"2950",20
"2951",13
"2952",14
"2953",17
"2954",19
"2955",1
"2956",2
"2957",2
"2958",14
"2959",1
"2960",17
"2961",11
"2962",20
"2963",8
"2964",14
"2965",16
"2966",2
"2967",13
"2968",15
"2969",6
"2970",7
"2971",16
"2972",13
"2973",19
"2974",3
"2975",4
"2976",2
"2977",7
"2978",9
"2980",13
"2981",20
"2982",2
"2983",7
"2984",14
"2985",5
"2986",7
"2987",16
"2988",16
"2989",13
"2990",14
"2991",12
"2992",17
"2993",16
"2994",4
"2995",19
"2996",16
"2997",20
"2998",19
"2999",19
"3000",19
"3001",17
"3002",1
"3003",16
"3004",19
"3005",15
"3006",19
"3008",16
"3009",19
"3010",17
"3011",19
"3012",20
"3013",13
"3014",11
"3015",16
"3016",19
"3017",2
"3018",7
"3019",7
"3020",17
"3021",7
"3022",19
"3023",5
"3024",7
"3026",16
"3027",13
"3028",1
"3029",19
"3030",20
"3031",16
"3032",10
"3033",19
"3034",19
"3035",2
"3036",19
"3037",7
"3038",4
"3039",7
"3040",15
"3041",18
"3043",13
"3044",5
"3045",12
"3046",19
"3047",9
"3048",20
"3049",15
"3050",7
"3051",1
"3052",19
"3053",8
"3054",13
"3055",15
"3056",7
"3057",15
"3058",11
"3059",6
"3060",19
"3061",15
"3062",6
"3063",17
"3064",15
"3065",1
"3066",17
"3067",20
"3068",16
"3069",13
"3070",9
"3071",13
"3072",5
"3073",9
"3074",1
"3075",16
"3076",2
"3077",16
"3078",16
"3079",20
"3080",5
"3081",19
"3082",10
"3083",2
"3084",13
"3085",14
"3086",19
"3087",2
"3088",19
"3089",5
"3090",14
"3091",6
"3092",19
"3093",2
"3094",17
"3095",16
"3096",20
"3097",16
"3098",12
"3099",1
"3100",19
"3101",2
"3102",19
"3103",14
"3104",10
"3105",15
"3106",8
"3107",19
"3108",5
"3109",10
"3110",1
"3112",15
"3113",16
"3114",7
"3115",5
"3116",1
"3117",13
"3118",16
"3119",14
"3120",19
"3121",11
"3122",7
"3123",17
"3124",3
"3125",10
"3127",16
"3128",18
"3129",16
"3130",7
"3131",2
"3132",6
"3133",15
"3134",7
"3135",17
"3136",14
"3137",19
"3138",1
"3139",9
"3140",15
"3141",2
"3142",19
"3143",19
"3144",19
"3145",13
"3146",15
"3147",17
"3148",7
"3149",17
"3150",12
"3151",19
"3152",7
"3153",16
"3154",8
"3155",17
"3156",15
"3157",9
"3158",20
"3159",17
"3160",3
"3161",20
"3162",13
"3163",17
"3164",17
"3165",20
"3166",19
"3167",14
"3168",17
"3169",17
"3170",7
"3171",9
"3173",8
"3174",3
"3175",17
"3176",7
"3177",20
"3178",17
"3179",12
"3180",17
"3181",13
"3182",15
"3183",5
"3184",15
"3185",5
"3186",6
"3187",7
"3188",11
"3189",19
"3190",20
"3191",13
"3192",7
"3193",19
"3194",20
"3195",19
"3196",7
"3197",3
"3198",19
"3199",19
"3200",19
"3201",18
"3202",17
"3203",14
"3204",12
"3205",15
"3206",8
"3207",6
"3208",19
"3209",9
"3210",16
"3211",19
"3212",13
"3213",5
"3214",7
"3215",16
"3216",12
"3217",20
"3218",3
"3219",8
"3220",7
"3221",15
"3222",13
"3223",9
"3224",9
"3225",5
"3226",16
"3227",13
"3228",1
"3230",20
"3231",20
"3232",1
"3233",3
"3234",7
"3235",8
"3236",9
"3237",19
"3238",16
"3239",19
"3240",13
"3241",16
"3242",7
"3243",19
"3244",6
"3245",17
"3246",7
"3247",19
"3248",5
"3249",19
"3250",10
"3251",16
"3252",13
"3253",20
"3254",8
"3255",19
"3256",12
"3257",12
"3258",7
"3259",16
"3260",8
"3261",19
"3262",15
"3263",7
"3264",13
"3265",13
"3266",8
"3267",2
"3268",7
"3269",19
"3270",19
"3271",7
"3272",16
"3273",1
"3274",19
"3275",15
"3276",5
"3277",13
"3278",5
"3279",15
"3280",17
"3281",19
"3282",19
"3283",19
"3284",1
"3285",7
"3286",19
"3287",12
"3289",12
"3290",13
"3291",13
"3292",9
"3293",19
"3294",15
"3295",3
"3296",12
"3297",8
"3298",4
"3299",3
"3300",11
"3301",2
"3302",7
"3303",20
"3304",19
"3305",11
"3306",1
"3307",17
"3308",15
"3309",20
"3310",19
"3311",14
"3312",20
"3313",19
"3314",14
"3315",13
"3316",13
"3317",13
"3318",15
"3319",19
"3320",16
"3321",19
"3322",13
"3323",11
"3324",7
"3325",19
"3326",15
"3327",15
"3328",19
"3329",6
"3330",20
"3331",5
"3332",20
"3333",20
"3334",9
"3335",16
"3336",2
"3337",13
"3338",7
"3339",13
"3340",7
"3341",17
"3342",15
"3343",1
"3346",12
"3347",15
"3348",15
"3349",15
"3350",1
"3351",13
"3352",5
"3353",7
"3354",19
"3355",11
"3356",7
"3357",15
"3358",16
"3359",20
"3360",20
"3361",16
"3362",13
"3363",2
"3364",2
"3365",20
"3366",5
"3367",7
"3368",13
"3369",11
"3370",7
"3372",3
"3373",5
"3374",2
"3375",3
"3376",9
"3377",7
"3378",20
"3379",6
"3380",2
"3381",2
"3382",17
"3383",2
"3384",3
"3385",6
"3386",13
"3387",7
"3388",7
"3389",19
"3390",13
"3391",19
"3392",8
"3393",12
"3394",19
"3395",7
"3396",10
"3397",5
"3398",2
"3399",19
"3400",3
"3401",7
"3402",15
"3403",9
"3404",1
"3405",13
"3406",1
"3407",4
"3408",2
"3409",15
"3410",7
"3411",19
"3412",2
"3413",20
"3414",13
"3415",15
"3416",14
"3417",19
"3418",1
"3419",5
"3420",17
"3421",15
"3422",3
"3423",19
"3424",13
"3425",19
"3426",2
"3427",10
"3428",6
"3429",4
"3430",19
"3431",12
"3432",3
"3433",4
"3434",7
"3435",19
"3437",15
"3438",7
"3439",9
"3440",15
"3441",15
"3442",19
"3443",3
"3444",17
"3445",7
"3446",15
"3447",17
"3448",7
"3449",10
"3450",1
"3451",13
"3452",5
"3453",7
"3454",19
"3455",15
"3456",17
"3457",20
"3458",19
"3459",18
"3460",1
"3461",9
"3462",16
"3463",19
"3464",19
"3465",5
"3466",13
"3467",20
"3468",13
"3469",3
"3470",14
"3471",2
"3472",16
"3473",13
"3474",17
"3475",12
"3476",19
"3477",13
"3478",13
"3479",7
"3480",16
"3481",19
"3482",7
"3483",13
"3484",15
"3485",12
"3486",19
"3487",15
"3488",2
"3490",19
"3491",20
"3492",19
"3493",1
"3494",18
"3495",7
"3496",18
"3497",18
"3498",10
"3499",15
"3500",16
"3501",19
"3502",1
"3503",6
"3504",7
"3505",7
"3506",16
"3507",5
"3508",1
"3509",11
"3510",14
"3511",8
"3512",7
"3513",7
"3514",13
"3515",19
"3516",13
"3517",12
"3518",7
"3519",13
"3520",3
"3522",19
"3523",19
"3524",5
"3525",18
"3526",13
"3527",1
"3528",1
"3529",17
"3530",1
"3531",17
"3532",1
"3533",1
"3534",8
"3535",19
"3536",18
"3537",19
"3538",3
"3539",14
"3540",7
"3541",18
"3542",13
"3543",13
"3544",13
"3545",2
"3546",12
"3547",19
"3548",20
"3549",7
"3550",14
"3551",20
"3552",5
"3553",15
"3554",2
"3555",11
"3556",11
"3557",19
"3558",14
"3559",13
"3560",19
"3561",19
"3562",19
"3563",19
"3564",2
"3566",20
"3567",19
"3568",20
"3569",11
"3570",5
"3571",6
"3572",19
"3573",1
"3574",12
"3575",15
"3576",1
"3577",19
"3578",5
"3579",12
"3580",19
"3581",19
"3582",16
"3583",19
"3584",12
"3585",19
"3586",11
"3587",10
"3588",19
"3589",13
"3590",19
"3591",7
"3592",11
"3593",19
"3594",7
"3595",13
"3596",13
"3597",7
"3598",16
"3599",19
"3600",1
"3601",7
"3602",11
"3603",11
"3604",17
"3605",11
"3606",14
"3608",5
"3609",11
"3610",4
"3611",7
"3612",5
"3613",7
"3614",19
"3615",6
"3616",11
"3617",6
"3618",15
"3619",2
"3620",2
"3621",19
"3622",17
"3623",18
"3624",2
"3625",6
"3626",1
"3627",15
"3628",7
"3629",19
"3630",17
"3631",2
"3632",1
"3633",19
"3634",20
"3635",19
"3636",7
"3637",12
"3638",19
"3639",2
"3640",12
"3641",13
"3643",12
"3644",9
"3645",19
"3646",4
"3647",9
"3648",3
"3649",16
"3650",7
"3651",14
"3652",15
"3653",19
"3654",15
"3655",1
"3656",19
"3657",9
"3658",1
"3659",5
"3660",6
"3661",7
"3662",19
"3663",19
"3664",19
"3665",7
"3666",11
"3667",15
"3668",11
"3669",19
"3670",5
"3671",20
"3672",19
"3673",6
"3674",13
"3675",19
"3676",7
"3677",7
"3678",15
"3679",19
"3680",19
"3682",19
"3683",15
"3684",4
"3685",1
"3686",9
"3687",19
"3688",13
"3689",3
"3690",6
"3691",15
"3692",7
"3693",12
"3694",19
"3695",2
"3696",15
"3697",12
"3698",12
"3699",7
"3700",11
"3701",19
"3702",18
"3703",15
"3704",15
"3705",15
"3706",13
"3707",15
"3708",19
"3709",15
"3710",15
"3711",15
"3712",7
"3713",15
"3714",19
"3715",2
"3716",19
"3717",15
"3718",15
"3720",19
"3721",7
"3722",2
"3723",10
"3724",15
"3725",5
"3726",13
"3727",6
"3728",20
"3729",19
"3730",20
"3731",15
"3732",13
"3733",7
"3734",20
"3735",20
"3736",20
"3737",17
"3738",20
"3739",2
"3740",5
"3741",19
"3742",3
"3743",19
"3744",19
"3745",12
"3746",19
"3747",19
"3748",2
"3749",4
"3750",19
"3751",19
"3752",14
"3753",17
"3754",9
"3755",9
"3756",7
"3757",11
"3758",1
"3760",19
"3761",9
"3762",1
"3763",1
"3764",11
"3765",17
"3766",6
"3767",8
"3768",14
"3769",7
"3770",5
"3771",7
"3772",19
"3773",14
"3774",1
"3775",19
"3776",18
"3777",7
"3778",15
"3779",5
"3780",19
"3781",19
"3782",1
"3783",1
"3784",7
"3785",7
"3786",5
"3787",19
"3788",8
"3789",9
"3790",19
"3791",1
"3792",20
"3793",19
"3794",12
"3795",13
"3796",7
"3797",9
"3798",19
"3799",7
"3800",3
"3801",6
"3802",7
"3804",14
"3805",15
"3806",9
"3807",3
"3808",7
"3809",7
"3810",13
"3811",11
"3812",19
"3813",11
"3814",20
"3815",19
"3816",5
"3817",1
"3818",19
"3819",4
"3820",2
"3821",19
"3822",1
"3823",2
"3824",19
"3825",1
"3826",19
"3827",19
"3828",1
"3829",19
"3830",19
"3831",15
"3832",17
"3833",20
"3834",11
"3835",2
"3837",12
"3838",3
"3839",9
"3840",19
"3841",3
"3842",20
"3844",19
"3845",1
"3846",1
"3847",19
"3848",10
"3849",17
"3850",1
"3851",6
"3852",19
"3853",19
"3854",14
"3855",8
"3856",17
"3857",19
"3858",19
"3859",19
"3860",13
"3861",8
"3862",11
"3863",7
"3864",20
"3865",19
"3866",5
"3867",5
"3868",2
"3869",14
"3870",1
"3871",14
"3872",11
"3873",19
"3874",7
"3875",7
"3876",19
"3877",13
"3878",19
"3879",11
"3880",11
"3881",19
"3882",2
"3883",11
"3884",20
"3886",19
"3887",16
"3888",16
"3889",7
"3890",1
"3891",20
"3892",6
"3893",19
"3894",7
"3895",7
"3896",1
"3897",20
"3898",7
"3899",19
"3900",8
"3901",7
"3902",19
"3903",1
"3904",19
"3905",13
"3906",2
"3907",19
"3908",1
"3909",2
"3911",19
"3912",3
"3913",2
"3914",19
"3915",2
"3916",7
"3917",19
"3918",19
"3919",4
"3920",3
"3921",7
"3922",17
"3923",15
"3924",19
"3926",7
"3927",17
"3928",3
"3929",7
"3930",2
"3931",11
"3932",2
"3933",20
"3934",15
"3935",19
"3936",15
"3937",8
"3938",7
"3939",17
"3940",7
"3942",17
"3943",6
"3944",7
"3945",6
"3946",7
"3947",19
"3948",7
"3949",9
"3950",19
"3951",3
"3953",16
"3954",9
"3955",7
"3956",15
"3957",16
"3958",19
"3959",9
"3960",10
"3962",8
"3963",16
"3964",15
"3965",2
"3966",14
"3967",2
"3969",5
"3970",8
"3971",15
"3972",13
"3973",19
"3974",11
"3975",19
"3976",13
"3978",14
"3979",7
"3980",18
"3981",19
"3982",6
"3983",7
"3984",20
"3985",15
"3986",20
"3987",5
"3988",3
"3989",19
"3990",19
"3991",2
"3992",14
"3993",17
"3994",20
"3995",12
"3996",19
"3997",19
"3998",15
"3999",19
"4000",8
"4001",12
"4002",19
"4003",1
"4004",19
"4005",3
"4006",7
"4007",19
"4008",7
"4009",3
"4010",19
"4012",9
"4013",19
"4014",19
"4015",19
"4016",19
"4017",16
"4018",15
"4019",2
"4020",1
"4021",1
"4022",9
"4023",7
"4024",15
"4025",19
"4026",19
"4027",19
"4028",7
"4029",16
"4030",9
"4031",6
"4032",3
"4033",4
"4034",19
"4035",7
"4036",19
"4037",19
"4038",15
"4039",2
"4040",19
"4041",19
"4042",12
"4043",17
"4044",15
"4045",19
"4047",10
"4048",16
"4049",9
"4050",19
"4051",1
"4052",19
"4053",20
"4054",19
"4055",19
"4056",19
"4057",3
"4058",1
"4059",13
"4060",19
"4061",13
"4062",13
"4063",19
"4064",7
"4065",20
"4066",13
"4067",9
"4068",20
"4069",19
"4070",19
"4071",3
"4072",16
"4073",19
"4074",4
"4075",14
"4076",1
"4077",17
"4078",19
"4080",5
"4081",12
"4082",19
"4083",19
"4084",19
"4085",5
"4086",19
"4087",13
"4088",12
"4089",17
"4090",19
"4091",1
"4092",15
"4093",12
"4094",19
"4095",8
"4096",19
"4097",19
"4098",9
"4099",2
"4100",4
"4101",19
"4102",12
"4103",1
"4104",19
"4105",5
"4106",1
"4107",19
"4108",19
"4109",15
"4110",16
"4111",19
"4112",4
"4113",4
"4116",19
"4117",15
"4118",7
"4119",3
"4120",19
"4121",19
"4122",19
"4123",19
"4124",9
"4125",12
"4126",19
"4127",7
"4128",19
"4129",19
"4130",8
"4131",15
"4132",19
"4133",19
"4134",19
"4135",13
"4136",19
"4137",1
"4138",19
"4139",9
"4140",7
"4141",7
"4143",19
"4144",12
"4145",17
"4146",9
"4147",7
"4148",11
"4149",7
"4150",9
"4152",9
"4153",1
"4154",12
"4155",9
"4156",11
"4157",15
"4158",15
"4159",19
"4160",9
"4161",20
"4162",9
"4163",15
"4164",20
"4165",15
"4166",9
"4167",11
"4168",15
"4170",9
"4171",15
"4172",9
"4173",12
"4174",7
"4175",5
"4176",15
"4177",15
"4178",19
"4179",13
"4180",2
"4181",15
"4182",19
"4183",16
"4184",19
"4185",9
"4186",16
"4187",2
"4188",15
"4189",15
"4190",1
"4191",6
"4192",7
"4193",11
"4194",2
"4195",7
"4196",15
"4197",15
"4198",11
"4200",1
"4201",13
"4202",15
"4203",1
"4204",19
"4205",1
"4206",15
"4207",19
"4208",11
"4209",14
"4210",3
"4211",19
"4212",9
"4213",1
"4214",19
"4215",13
"4216",19
"4217",7
"4218",5
"4219",15
"4220",19
"4221",1
"4222",1
"4223",6
"4224",19
"4225",7
"4226",16
"4227",2
"4228",17
"4229",1
"4230",2
"4231",16
"4232",5
"4233",20
"4234",12
"4235",15
"4237",1
"4238",16
"4239",19
"4240",7
"4241",20
"4242",20
"4243",9
"4244",19
"4245",20
"4246",10
"4247",9
"4248",5
"4249",8
"4250",6
"4251",7
"4252",19
"4253",13
"4254",9
"4255",11
"4256",19
"4257",7
"4258",7
"4259",19
"4260",19
"4261",9
"4262",19
"4263",8
"4264",9
"4265",16
"4266",19
"4267",9
"4268",9
"4269",12
"4270",20
"4271",6
"4272",2
"4273",11
"4274",7
"4275",13
"4276",9
"4277",9
"4278",7
"4279",11
"4280",3
"4281",9
"4283",11
"4284",2
"4285",9
"4286",20
"4287",3
"4288",16
"4289",17
"4290",20
"4291",3
"4292",2
"4293",16
"4294",2
"4295",16
"4296",15
"4297",7
"4298",19
"4299",15
"4300",8
"4301",19
"4302",4
"4303",10
"4304",5
"4305",16
"4306",18
"4307",2
"4308",7
"4309",11
"4310",16
"4311",13
"4312",16
"4313",2
"4314",9
"4315",11
"4316",3
"4317",20
"4318",9
"4319",13
"4320",8
"4321",15
"4322",15
"4323",7
"4324",18
"4325",1
"4326",15
"4327",18
"4328",19
"4329",16
"4330",4
"4331",16
"4332",15
"4333",2
"4334",19
"4335",5
"4336",1
"4337",4
"4339",16
"4340",15
"4341",16
"4342",5
"4343",20
"4344",7
"4345",7
"4346",14
"4347",8
"4348",5
"4349",10
"4350",11
"4351",19
"4352",20
"4353",15
"4354",8
"4355",1
"4356",20
"4357",13
"4358",13
"4359",7
"4360",13
"4361",19
"4362",1
"4363",3
"4364",13
"4365",8
"4366",19
"4367",1
"4368",16
"4369",1
"4370",1
"4371",9
"4372",13
"4373",11
"4374",6
"4375",13
"4376",19
"4377",7
"4378",15
"4379",7
"4380",7
"4381",14
"4382",7
"4383",15
"4384",15
"4385",20
"4386",20
"4387",16
"4388",9
"4389",5
"4390",19
"4391",8
"4392",3
"4393",7
"4394",11
"4395",7
"4396",9
"4397",9
"4398",15
"4399",15
"4400",12
"4402",19
"4403",15
"4404",19
"4405",5
"4406",14
"4407",1
"4408",5
"4409",1
"4410",3
"4411",13
"4412",1
"4413",20
"4414",9
"4415",8
"4416",7
"4417",13
"4418",14
"4419",7
"4420",20
"4421",16
"4422",1
"4423",9
"4424",6
"4425",9
"4426",15
"4427",15
"4428",20
"4429",19
"4430",11
"4431",19
"4432",7
"4433",19
"4434",15
"4435",20
"4436",8
"4437",15
"4438",9
"4439",13
"4440",8
"4441",13
"4442",11
"4443",8
"4444",9
"4445",14
"4446",19
"4447",1
"4448",15
"4449",16
"4450",19
"4451",9
"4452",7
"4453",5
"4454",9
"4455",15
"4456",11
"4457",7
"4459",8
"4460",2
"4461",7
"4462",19
"4463",8
"4464",2
"4465",13
"4466",11
"4467",16
"4468",15
"4469",7
"4470",8
"4471",7
"4472",1
"4473",8
"4474",9
"4475",2
"4476",9
"4477",19
"4478",8
"4479",1
"4480",6
"4481",5
"4482",8
"4483",11
"4484",5
"4485",15
"4486",8
"4487",5
"4488",15
"4489",9
"4490",8
"4492",5
"4493",15
"4494",7
"4495",1
"4496",8
"4497",17
"4498",3
"4499",15
"4500",19
"4501",15
"4502",19
"4503",12
"4504",19
"4505",8
"4506",7
"4507",17
"4508",6
"4509",19
"4510",8
"4511",9
"4512",20
"4514",16
"4515",17
"4516",19
"4517",16
"4518",15
"4519",20
"4520",20
"4521",16
"4522",7
"4523",12
"4524",16
"4525",20
"4526",20
"4527",2
"4528",15
"4529",20
"4530",19
"4531",16
"4532",20
"4533",17
"4534",2
"4535",7
"4536",11
"4537",16
"4538",19
"4539",15
"4540",5
"4541",1
"4542",14
"4543",15
"4544",2
"4545",19
"4546",3
"4547",16
"4548",1
"4549",17
"4550",16
"4551",1
"4552",1
"4553",19
"4554",2
"4555",19
"4556",20
"4557",20
"4558",1
"4559",16
"4560",19
"4561",11
"4562",10
"4563",1
"4564",16
"4565",8
"4566",20
"4567",5
"4568",19
"4569",16
"4570",7
"4571",19
"4572",7
"4573",7
"4574",1
"4575",1
"4576",7
"4577",11
"4578",14
"4579",15
"4580",19
"4581",8
"4582",18
"4583",7
"4584",10
"4585",20
"4586",1
"4587",17
"4588",13
"4589",19
"4590",1
"4591",12
"4592",9
"4593",2
"4594",8
"4596",1
"4597",15
"4598",15
"4599",18
"4600",20
"4601",8
"4602",12
"4603",14
"4604",9
"4605",2
"4606",3
"4607",17
"4608",13
"4609",15
"4610",17
"4611",11
"4612",19
"4613",16
"4614",7
"4615",19
"4616",19
"4617",9
"4618",13
"4619",6
"4620",7
"4621",8
"4622",11
"4623",19
"4624",19
"4625",15
"4626",11
"4627",19
"4628",5
"4629",2
"4630",3
"4631",19
"4632",8
"4633",15
"4634",4
"4635",19
"4636",20
"4637",2
"4638",2
"4639",19
"4640",1
"4641",19
"4642",7
"4643",3
"4644",17
"4645",19
"4646",13
"4647",7
"4648",12
"4649",15
"4650",13
"4651",4
"4652",1
"4653",19
"4654",8
"4655",7
"4656",2
"4657",8
"4658",19
"4659",5
"4660",2
"4661",17
"4662",15
"4663",3
"4664",1
"4665",9
"4666",15
"4667",7
"4668",3
"4670",7
"4671",5
"4672",19
"4673",13
"4674",20
"4675",8
"4676",7
"4677",13
"4678",13
"4679",13
"4680",15
"4681",12
"4682",4
"4683",16
"4684",13
"4685",19
"4686",19
"4687",7
"4688",6
"4689",15
"4690",12
"4691",16
"4692",5
"4693",20
"4694",15
"4695",19
"4696",19
"4697",19
"4698",13
"4699",16
"4700",17
"4701",15
"4702",19
"4703",15
"4704",19
"4705",15
"4706",2
"4707",8
"4708",9
"4709",2
"4710",16
"4711",16
"4712",13
"4713",11
"4714",13
"4715",1
"4716",19
"4717",16
"4718",15
"4719",1
"4720",15
"4721",19
"4722",5
"4723",1
"4724",17
"4725",19
"4726",3
"4727",19
"4728",9
"4729",16
"4730",12
"4731",15
"4732",15
"4733",11
"4734",14
"4735",4
"4737",12
"4738",16
"4739",19
"4740",17
"4741",20
"4742",2
"4743",19
"4744",14
"4745",19
"4746",17
"4747",13
"4748",20
"4749",19
"4750",1
"4751",5
"4752",13
"4753",4
"4754",15
"4755",13
"4756",16
"4757",17
"4758",5
"4759",10
"4760",8
"4761",1
"4762",1
"4763",19
"4764",16
"4765",20
"4766",19
"4767",19
"4768",8
"4769",7
"4770",20
"4771",7
"4772",6
"4773",20
"4774",13
"4775",20
"4776",19
"4777",7
"4778",15
"4779",2
"4780",16
"4781",19
"4782",11
"4783",15
"4784",4
"4785",19
"4786",16
"4787",7
"4788",5
"4789",13
"4790",15
"4791",19
"4792",19
"4794",5
"4795",13
"4796",11
"4797",1
"4798",2
"4799",11
"4800",13
"4801",16
"4802",11
"4803",19
"4804",10
"4805",19
"4806",14
"4807",7
"4808",3
"4809",19
"4810",3
"4811",7
"4812",19
"4813",7
"4814",7
"4815",19
"4816",2
"4817",7
"4818",17
"4819",11
"4820",2
"4821",2
"4822",15
"4823",2
"4824",2
"4825",15
"4826",7
"4827",20
"4828",1
"4829",8
"4830",7
"4831",1
"4832",20
"4833",1
"4834",20
"4835",11
"4836",15
"4837",20
"4838",1
"4839",9
"4840",16
"4841",7
"4842",1
"4843",16
"4844",11
"4845",13
"4846",3
"4847",10
"4848",15
"4849",20
"4850",6
"4851",19
"4852",20
"4853",16
"4854",20
"4855",7
"4856",1
"4857",14
"4858",1
"4859",15
"4860",20
"4861",15
"4862",3
"4863",19
"4864",16
"4865",14
"4866",19
"4867",11
"4868",19
"4869",3
"4870",19
"4871",15
"4872",5
"4873",7
"4875",5
"4876",14
"4877",16
"4878",5
"4879",19
"4880",8
"4881",2
"4882",19
"4883",1
"4884",4
"4885",8
"4886",7
"4887",20
"4888",3
"4889",12
"4890",3
"4891",8
"4892",1
"4893",16
"4894",16
"4895",7
"4896",14
"4897",20
"4898",13
"4899",14
"4900",19
"4901",19
"4902",16
"4903",7
"4904",1
"4905",8
"4906",2
"4907",19
"4908",5
"4909",13
"4910",19
"4911",7
"4912",1
"4913",1
"4914",3
"4915",3
"4916",2
"4917",19
"4918",8
"4919",19
"4920",15
"4921",19
"4922",20
"4923",15
"4924",18
"4925",19
"4926",8
"4927",12
"4928",20
"4929",20
"4930",11
"4931",16
"4932",2
"4933",19
"4934",7
