"","V1"
"2539",17
"2540",16
"2541",3
"2542",16
"2543",16
"2544",16
"2545",4
"2546",6
"2547",4
"2548",15
"2549",4
"2550",6
"2551",16
"2552",16
"2553",4
"2554",16
"2555",16
"2556",16
"2557",17
"2558",16
"2559",9
"2560",16
"2561",16
"2562",1
"2563",16
"2564",8
"2565",2
"2566",16
"2567",9
"2568",16
"2569",16
"2570",16
"2571",3
"2572",19
"2573",3
"2574",16
"2575",9
"2576",16
"2577",16
"2578",16
"2579",16
"2580",16
"2581",7
"2582",1
"2583",16
"2584",10
"2585",16
"2586",1
"2587",20
"2588",16
"2589",16
"2590",3
"2591",16
"2592",1
"2593",16
"2594",2
"2595",16
"2596",16
"2597",18
"2598",16
"2599",16
"2600",16
"2601",16
"2602",16
"2603",12
"2604",16
"2605",1
"2606",16
"2607",16
"2608",9
"2609",1
"2610",3
"2611",17
"2612",16
"2613",16
"2614",16
"2615",12
"2616",1
"2617",16
"2618",16
"2619",16
"2620",20
"2621",19
"2622",20
"2623",1
"2624",16
"2625",1
"2626",16
"2627",16
"2628",1
"2629",16
"2630",9
"2631",16
"2632",16
"2633",16
"2634",16
"2635",16
"2636",16
"2637",16
"2638",9
"2639",16
"2640",16
"2641",16
"2642",16
"2643",7
"2644",16
"2645",4
"2646",16
"2647",16
"2648",16
"2649",9
"2650",9
"2651",16
"2652",16
"2653",16
"2654",16
"2655",16
"2656",18
"2657",1
"2658",4
"2659",12
"2660",5
"2661",2
"2662",4
"2663",16
"2664",18
"2665",16
"2666",16
"2667",10
"2668",16
"2669",16
"2670",16
"2671",16
"2672",7
"2673",16
"2674",2
"2675",17
"2676",16
"2677",7
"2678",16
"2679",2
"2680",5
"2681",9
"2682",2
"2683",3
"2684",16
"2685",20
"2686",16
"2687",9
"2689",6
"2690",1
"2691",19
"2692",20
"2693",4
"2694",14
"2695",16
"2696",9
"2697",16
"2698",16
"2699",16
"2700",16
"2701",16
"2702",18
"2703",16
"2704",16
"2705",3
"2706",16
"2707",16
"2708",12
"2709",18
"2710",16
"2711",16
"2712",16
"2713",4
"2714",16
"2715",4
"2716",16
"2717",7
"2718",17
"2719",4
"2720",12
"2721",17
"2722",17
"2723",1
"2724",20
"2725",16
"2726",1
"2727",16
"2728",16
"2729",16
"2730",6
"2731",1
"2732",17
"2733",6
"2734",4
"2735",3
"2736",14
"2737",16
"2738",20
"2739",16
"2740",4
"2741",5
"2742",1
"2743",18
"2744",18
"2745",16
"2746",1
"2747",16
"2748",6
"2749",8
"2750",9
"2751",16
"2752",1
"2753",4
"2754",18
"2755",16
"2756",1
"2757",16
"2758",16
"2759",13
"2760",20
"2761",16
"2762",1
"2763",16
"2764",16
"2765",13
"2766",9
"2767",1
"2768",13
"2769",3
"2770",16
"2771",16
"2772",1
"2773",16
"2774",1
"2775",16
"2776",1
"2777",2
"2778",11
"2779",1
"2780",1
"2781",16
"2782",1
"2783",10
"2784",16
"2785",16
"2786",1
"2787",16
"2788",1
"2789",14
"2790",16
"2793",16
"2794",16
"2795",16
"2796",20
"2798",1
"2799",16
"2800",18
"2801",1
"2802",16
"2803",2
"2804",1
"2805",2
"2806",16
"2807",1
"2808",3
"2809",14
"2810",17
"2811",17
"2812",18
"2813",2
"2814",4
"2815",20
"2816",1
"2817",2
"2818",1
"2819",7
"2820",4
"2821",7
"2822",9
"2823",16
"2824",16
"2825",1
"2826",20
"2827",16
"2828",20
"2829",1
"2830",16
"2831",2
"2832",20
"2833",16
"2834",1
"2835",16
"2836",16
"2837",9
"2838",20
"2839",16
"2840",4
"2841",20
"2842",1
"2843",12
"2844",20
"2845",16
"2846",12
"2847",16
"2848",12
"2849",16
"2850",16
"2851",4
"2852",20
"2853",16
"2854",20
"2855",1
"2856",17
"2858",1
"2859",18
"2860",20
"2861",20
"2862",17
"2863",9
"2864",16
"2865",7
"2866",20
"2867",9
"2868",20
"2869",10
"2870",18
"2871",16
"2872",16
"2873",16
"2874",17
"2875",16
"2876",2
"2877",16
"2878",11
"2879",16
"2880",4
"2881",17
"2882",17
"2883",5
"2884",16
"2885",3
"2886",6
"2887",16
"2888",16
"2889",16
"2890",16
"2891",16
"2892",16
"2893",16
"2894",16
"2895",17
"2896",16
"2897",16
"2898",12
"2899",15
"2900",14
"2901",13
"2902",13
"2903",4
"2904",4
"2905",15
"2906",6
"2907",1
"2908",4
"2909",12
"2910",14
"2911",17
"2912",12
"2913",2
"2914",14
"2915",12
"2916",15
"2917",15
"2918",6
"2919",15
"2920",12
"2921",7
"2922",12
"2923",13
"2924",13
"2925",1
"2926",3
"2927",14
"2928",7
"2929",14
"2930",1
"2931",4
"2932",2
"2933",12
"2934",14
"2935",12
"2936",13
"2937",13
"2938",7
"2939",12
"2940",14
"2941",12
"2942",12
"2943",3
"2944",8
"2945",4
"2946",14
"2947",12
"2948",14
"2949",3
"2950",14
"2951",6
"2952",7
"2953",13
"2954",8
"2955",8
"2956",15
"2957",14
"2958",13
"2959",4
"2960",12
"2961",9
"2962",13
"2963",6
"2964",4
"2965",2
"2966",14
"2967",14
"2968",12
"2969",6
"2970",15
"2971",3
"2972",15
"2973",3
"2974",1
"2975",14
"2976",17
"2977",4
"2978",4
"2979",12
"2980",15
"2981",15
"2982",14
"2983",12
"2984",4
"2985",14
"2986",17
"2987",13
"2988",7
"2989",12
"2990",7
"2991",2
"2992",15
"2993",2
"2994",18
"2995",13
"2996",13
"2997",13
"2998",13
"2999",15
"3000",6
"3001",12
"3002",2
"3003",3
"3004",12
"3005",7
"3006",2
"3007",3
"3008",4
"3009",6
"3010",2
"3011",12
"3012",12
"3013",8
"3014",16
"3015",1
"3016",8
"3017",4
"3018",14
"3019",4
"3020",7
"3021",14
"3022",15
"3023",2
"3024",17
"3025",15
"3026",13
"3027",8
"3028",13
"3029",13
"3030",13
"3031",13
"3032",13
"3033",13
"3034",13
"3035",13
"3036",13
"3037",3
"3038",15
"3039",12
"3040",15
"3041",13
"3042",13
"3043",13
"3044",13
"3045",8
"3046",2
"3047",14
"3048",7
"3049",4
"3050",15
"3051",12
"3052",14
"3053",4
"3054",4
"3055",4
"3056",15
"3057",7
"3058",2
"3059",3
"3060",12
"3061",8
"3062",1
"3063",7
"3064",13
"3065",14
"3066",3
"3067",6
"3068",3
"3069",12
"3070",14
"3071",4
"3072",14
"3073",15
"3074",15
"3075",15
"3076",6
"3077",7
"3078",15
"3079",15
"3080",15
"3081",15
"3082",15
"3083",15
"3084",14
"3085",8
"3086",4
"3087",12
"3088",14
"3089",15
"3090",14
"3091",14
"3092",14
"3093",14
"3094",14
"3095",4
"3096",4
"3097",14
"3098",8
"3099",3
"3100",13
"3101",20
"3102",2
"3103",14
"3104",3
"3105",3
"3106",14
"3107",12
"3108",15
"3109",14
"3110",3
"3111",12
"3112",17
"3113",8
"3114",2
"3115",3
"3116",4
"3117",3
"3118",2
"3119",13
"3120",12
"3121",4
"3122",4
"3123",14
"3124",2
"3125",8
"3126",15
"3127",15
"3128",7
"3129",4
"3130",15
"3131",6
"3132",14
"3133",3
"3134",2
"3135",14
"3136",4
"3137",3
"3138",7
"3139",4
"3140",8
"3141",15
"3142",2
"3143",6
"3144",12
"3145",14
"3146",14
"3147",12
"3148",9
"3149",2
"3150",3
"3151",3
"3152",3
"3153",14
"3154",15
"3155",13
"3156",8
"3157",2
"3158",12
"3159",2
"3160",15
"3161",12
"3162",12
"3163",4
"3164",13
"3165",12
"3166",13
"3167",7
"3168",14
"3169",3
"3170",13
"3171",13
"3172",14
"3173",6
"3174",7
"3175",12
"3176",14
"3177",14
"3178",3
"3179",6
"3180",2
"3181",4
"3182",8
"3183",14
"3184",14
"3185",14
"3186",12
"3187",1
"3188",4
"3189",4
"3190",4
"3191",14
"3192",2
"3193",1
"3194",4
"3195",3
"3196",12
"3197",13
"3198",13
"3199",2
"3200",13
"3201",4
"3202",13
"3203",15
"3204",15
"3205",15
"3206",14
"3207",2
"3208",2
"3209",8
"3210",4
"3211",8
"3212",8
"3213",4
"3214",3
"3215",18
"3216",3
"3217",12
"3218",1
"3219",4
"3220",4
"3221",4
"3222",4
"3223",13
"3224",17
"3225",14
"3226",14
"3227",2
"3228",6
"3229",15
"3230",14
"3231",20
"3232",4
"3233",3
"3234",3
"3235",14
"3236",4
"3237",4
"3238",14
"3239",8
"3240",13
"3241",2
"3242",14
"3243",1
"3244",4
"3245",8
"3246",12
"3247",2
"3248",7
"3249",8
"3250",2
"3251",2
"3252",8
"3253",14
"3254",4
"3255",7
"3256",4
"3257",4
"3258",1
"3259",20
"3260",2
"3261",2
"3262",8
"3263",12
"3264",12
"3265",7
"3266",3
"3267",17
"3268",14
"3269",12
"3270",15
"3271",14
"3272",12
"3273",3
"3274",14
"3275",4
"3276",14
"3277",1
"3278",7
"3279",14
"3280",12
"3281",3
"3282",13
"3283",12
"3284",2
"3285",1
"3286",12
"3287",20
"3288",13
"3289",2
"3290",7
"3291",12
"3292",12
"3293",7
"3294",14
"3295",14
"3296",12
"3297",6
"3298",12
"3299",15
"3300",7
"3301",12
"3302",3
"3303",3
"3304",8
"3305",2
"3306",3
"3307",3
"3308",7
"3309",15
"3310",3
"3311",3
"3312",12
"3313",12
"3314",8
"3315",14
"3316",14
"3317",15
"3318",4
"3319",1
"3320",14
"3321",3
"3322",4
"3323",1
"3324",3
"3325",4
"3326",7
"3327",3
"3328",15
"3329",15
"3330",14
"3331",14
"3332",2
"3333",2
"3334",12
"3335",2
"3336",15
"3337",14
"3338",3
"3339",4
"3340",4
"3341",12
"3342",3
"3343",12
"3344",17
"3345",3
"3346",3
"3347",14
"3348",15
"3349",4
"3350",12
"3351",4
"3352",4
"3353",4
"3354",4
"3355",12
"3356",14
"3357",13
"3358",6
"3359",4
"3360",15
"3361",4
"3362",14
"3363",14
"3364",7
"3365",13
"3366",14
"3367",15
"3368",6
"3369",12
"3370",4
"3371",3
"3372",1
"3373",3
"3374",12
"3375",7
"3376",14
"3377",3
"3378",4
"3379",14
"3380",3
"3381",12
"3382",4
"3383",4
"3384",3
"3385",13
"3386",4
"3387",13
"3388",14
"3389",17
"3390",7
"3391",4
"3392",9
"3393",15
"3394",4
"3395",13
"3396",15
"3397",13
"3398",15
"3399",7
"3400",13
"3401",13
"3402",13
"3403",14
"3404",14
"3405",15
"3406",2
"3407",13
"3408",13
"3409",13
"3410",13
"3411",4
"3412",13
"3413",12
"3414",13
"3415",13
"3416",13
"3417",13
"3418",13
"3419",13
"3420",13
"3421",13
"3422",3
"3423",13
"3424",2
"3425",7
"3426",13
"3427",13
"3428",15
"3429",15
"3430",14
"3431",20
"3432",1
"3433",15
"3434",3
"3435",18
"3436",14
"3437",14
"3438",13
"3439",14
"3440",4
"3441",3
"3442",15
"3443",13
"3444",14
"3445",14
"3446",7
"3447",4
"3448",15
"3449",6
"3450",14
"3451",15
"3452",13
"3453",13
"3454",3
"3455",12
"3456",2
"3457",3
"3458",15
"3459",4
"3460",14
"3461",4
"3462",14
"3463",1
"3464",2
"3465",14
"3466",7
"3467",3
"3468",4
"3469",2
"3470",15
"3471",4
"3472",4
"3473",4
"3474",14
"3475",14
"3476",2
"3477",7
"3478",12
"3479",13
"3480",15
"3481",4
"3482",6
"3483",4
"3484",14
"3485",20
"3486",12
"3487",6
"3488",14
"3489",13
"3490",15
"3491",15
"3492",6
"3493",4
"3494",3
"3495",3
"3496",12
"3497",1
"3498",3
"3499",12
"3500",2
"3501",2
"3502",15
"3503",3
"3504",14
"3505",12
"3506",12
"3507",14
"3508",12
"3509",2
"3510",12
"3511",12
"3512",15
"3513",14
"3514",2
"3515",1
"3516",4
"3517",1
"3518",2
"3519",7
"3520",20
"3521",14
"3522",14
"3523",12
"3524",2
"3525",4
"3526",12
"3528",4
"3529",12
"3530",7
"3531",2
"3532",3
"3533",1
"3534",17
"3535",3
"3536",15
"3537",2
"3538",3
"3539",3
"3540",14
"3541",3
"3542",3
"3543",14
"3544",3
"3545",8
"3546",6
"3547",14
"3548",14
"3549",15
"3550",1
"3551",19
"3552",11
"3553",4
"3554",3
"3555",2
"3556",4
"3557",20
"3558",14
"3559",13
"3560",2
"3561",13
"3562",15
"3563",14
"3564",13
"3565",13
"3566",8
"3567",2
"3568",2
"3569",3
"3570",7
"3571",15
"3572",13
"3573",14
"3574",14
"3575",3
"3576",14
"3577",12
"3578",9
"3579",3
"3580",15
"3581",14
"3582",6
"3583",3
"3584",19
"3585",14
"3586",12
"3587",13
"3588",7
"3589",2
"3590",4
"3591",4
"3592",4
"3593",2
"3594",14
"3595",14
"3596",4
"3597",7
"3598",4
"3599",3
"3600",2
"3601",4
"3602",15
"3603",15
"3604",15
"3605",4
"3606",15
"3607",14
"3608",4
"3609",3
"3610",6
"3611",4
"3612",6
"3613",15
"3614",14
"3615",4
"3616",13
"3617",2
"3618",6
"3619",7
"3620",14
"3621",14
"3622",3
"3623",4
"3624",20
"3625",17
"3626",15
"3627",14
"3628",14
"3629",14
"3630",6
"3631",14
"3632",4
"3633",4
"3634",15
"3635",4
"3636",15
"3637",15
"3638",7
"3639",3
"3640",4
"3641",13
"3642",7
"3643",3
"3644",4
"3645",15
"3646",2
"3647",3
"3648",4
"3649",13
"3650",13
"3651",13
"3652",13
"3653",13
"3654",4
"3655",12
"3656",2
"3657",4
"3658",14
"3659",4
"3660",4
"3661",14
"3662",14
"3663",15
"3664",12
"3665",15
"3666",4
"3667",14
"3668",15
"3669",15
"3670",4
"3671",4
"3672",7
"3673",15
"3674",12
"3675",14
"3676",3
"3677",7
"3678",14
"3679",3
"3680",2
"3681",4
"3682",4
"3683",3
"3684",18
"3685",7
"3686",7
"3687",12
"3688",20
"3689",2
"3690",4
"3691",1
"3692",12
"3693",2
"3694",15
"3695",14
"3696",6
"3697",14
"3698",14
"3699",3
"3700",4
"3701",9
"3703",4
"3704",3
"3705",2
"3706",15
"3707",14
"3708",4
"3709",4
"3710",4
"3711",4
"3712",4
"3713",2
"3714",3
"3715",17
"3716",15
"3717",3
"3718",3
"3719",14
"3720",15
"3721",7
"3722",20
"3723",17
"3724",7
"3725",7
"3726",18
"3727",2
"3728",15
"3729",4
"3730",1
"3731",3
"3732",4
"3733",3
"3734",12
"3735",3
"3736",4
"3737",6
"3738",4
"3739",3
"3740",4
"3741",2
"3742",3
"3743",9
"3744",6
"3745",14
"3746",4
"3748",17
"3749",19
"3751",15
"3752",4
"3754",15
"3755",4
"3756",4
"3757",4
"3758",15
"3759",12
"3760",4
"3761",3
"3762",12
"3763",3
"3764",14
"3765",6
"3766",4
"3767",12
"3768",4
"3769",20
"3770",12
"3771",3
"3772",12
"3773",4
"3774",15
"3775",4
"3776",2
"3777",6
"3778",4
"3779",12
"3780",3
"3781",14
"3782",13
"3783",14
"3784",4
"3785",15
"3786",9
"3787",1
"3788",17
"3789",15
"3790",3
"3791",3
"3792",15
"3793",4
"3794",4
"3795",14
"3796",5
"3797",14
"3798",3
"3799",4
"3800",2
"3801",13
"3802",3
"3803",14
"3804",20
"3805",4
"3806",7
"3807",2
"3808",4
"3809",9
"3810",3
"3811",3
"3812",4
"3813",15
"3814",4
"3815",4
"3816",14
"3817",12
"3818",1
"3819",4
"3820",3
"3821",15
"3822",7
"3823",3
"3824",4
"3825",3
"3826",12
"3827",6
"3828",4
"3829",15
"3830",2
"3831",15
"3832",4
"3833",13
"3834",15
"3835",13
"3836",15
"3837",13
"3838",4
"3839",13
"3840",15
"3841",15
"3842",15
"3843",17
"3844",13
"3845",13
"3847",15
"3848",15
"3849",4
"3850",15
"3851",6
"3852",3
"3853",3
"3854",15
"3855",2
"3856",3
"3857",4
"3858",15
"3859",9
"3860",2
"3861",15
"3862",6
"3863",3
"3864",2
"3865",15
"3866",4
"3867",12
"3868",15
"3869",3
"3870",20
"3871",6
"3872",4
"3873",15
"3874",6
"3875",3
"3876",14
"3877",14
"3878",20
"3879",7
"3880",13
"3881",4
"3882",3
"3883",7
"3884",13
"3885",3
"3886",4
"3887",3
"3888",15
"3889",8
"3890",3
"3891",4
"3892",4
"3893",13
"3894",4
"3895",4
"3896",15
"3897",20
"3898",2
"3899",14
"3900",15
"3901",15
"3902",3
"3903",1
"3904",12
"3905",8
"3906",4
"3907",4
"3908",4
"3909",13
"3910",7
"3911",13
"3912",18
"3913",14
"3914",14
"3915",8
"3916",8
"3917",4
"3918",3
"3919",13
"3920",13
"3921",15
"3922",17
"3923",4
"3924",14
"3925",15
"3926",8
"3927",4
"3928",15
"3929",3
"3930",7
"3931",13
"3932",3
"3933",18
"3934",4
"3935",4
"3936",8
"3937",15
"3938",2
"3939",6
"3940",7
"3941",15
"3942",15
"3943",4
"3944",15
"3945",15
"3946",15
"3947",6
"3948",7
"3949",14
"3950",3
"3951",15
"3952",4
"3954",8
"3955",4
"3956",4
"3957",7
"3958",4
"3959",14
"3960",6
"3961",14
"3962",3
"3963",3
"3964",15
"3965",8
"3966",14
"3967",2
"3968",12
"3969",4
"3970",4
"3971",13
"3972",4
"3973",15
"3974",2
"3975",8
"3976",6
"3977",7
"3978",3
"3979",4
"3980",4
"3981",17
"3982",4
"3983",4
"3985",15
"3986",8
"3987",15
"3988",3
"3989",4
"3990",4
"3991",4
"3992",4
"3993",3
"3994",3
"3995",4
"3996",7
"3997",8
"3998",14
"3999",3
"4000",15
"4001",4
"4002",14
"4003",12
"4004",3
"4005",14
"4006",4
"4007",8
"4008",15
"4009",6
"4010",12
"4011",4
"4012",14
"4013",14
"4014",15
"4015",15
"4016",14
"4017",8
"4018",4
"4019",3
"4020",14
"4021",4
"4022",4
"4023",17
"4024",3
"4025",3
"4026",20
"4027",12
"4028",14
"4029",15
"4030",12
"4031",15
"4032",6
"4033",7
"4034",12
"4035",3
"4037",14
"4038",15
"4039",15
"4040",15
"4041",1
"4042",14
"4043",3
"4044",4
"4045",15
"4046",12
"4047",3
"4048",6
"4049",6
"4050",6
"4051",12
"4052",4
"4053",8
"4054",3
"4055",15
"4056",8
"4057",8
"4058",8
"4059",8
"4060",8
"4061",8
"4062",8
"4063",8
"4064",8
"4065",8
"4066",8
"4067",8
"4068",8
"4069",8
"4070",8
"4072",8
"4073",15
"4074",3
"4075",3
"4076",3
"4077",14
"4078",3
"4079",8
"4080",13
"4081",3
"4082",8
"4083",12
"4084",4
"4085",3
"4086",6
"4087",8
"4088",14
"4089",7
"4090",3
"4091",14
"4092",7
"4093",4
"4094",3
"4095",6
"4096",3
"4097",6
"4098",8
"4099",8
"4100",8
"4101",8
"4102",8
"4103",8
"4104",8
"4105",8
"4106",8
"4107",8
"4108",8
"4109",8
"4110",8
"4111",8
"4112",8
"4113",1
"4114",3
"4115",15
"4116",4
"4117",19
"4118",2
"4119",4
"4120",6
"4121",14
"4122",12
"4123",2
"4124",17
"4125",13
"4126",2
"4127",8
"4128",14
"4129",6
"4130",3
"4131",17
"4132",14
"4133",7
"4134",6
"4135",20
"4136",17
"4137",15
"4138",4
"4139",8
"4140",8
"4141",8
"4142",8
"4143",8
"4144",8
"4145",8
"4146",8
"4147",8
"4148",8
"4149",8
"4150",8
"4151",8
"4152",8
"4153",8
"4154",8
"4155",12
"4156",3
"4157",6
"4158",14
"4159",3
"4160",12
"4161",6
"4162",14
"4163",8
"4164",4
"4165",8
"4166",4
"4167",17
"4168",2
"4169",13
"4170",9
"4171",6
"4172",14
"4173",14
"4174",14
"4175",14
"4176",14
"4177",14
"4179",3
"4180",8
"4181",8
"4182",8
"4183",8
"4184",8
"4185",8
"4186",8
"4187",8
"4188",8
"4189",8
"4190",8
"4191",4
"4192",3
"4193",17
"4194",20
"4195",6
"4196",3
"4197",13
"4198",14
"4199",3
"4200",6
"4201",3
"4202",2
"4203",4
"4204",4
"4205",8
"4206",3
"4207",7
"4208",3
"4209",14
"4210",15
"4211",1
"4212",3
"4213",14
"4214",3
"4215",6
"4216",15
"4217",15
"4218",6
"4219",14
"4220",8
"4221",8
"4222",8
"4223",8
"4224",8
"4225",8
"4226",8
"4227",8
"4228",8
"4229",8
"4230",8
"4231",8
"4232",8
"4233",8
"4234",13
"4235",4
"4236",4
"4237",15
"4238",3
"4239",15
"4240",3
"4241",4
"4242",8
"4243",13
"4244",13
"4245",13
"4246",13
"4247",18
"4248",3
"4249",3
"4250",3
"4251",14
"4252",3
"4253",8
"4254",3
"4255",6
"4256",6
"4257",6
"4258",4
"4259",3
"4260",14
"4261",13
"4262",6
"4263",2
"4264",8
"4265",8
"4266",8
"4267",8
"4268",8
"4269",8
"4270",8
"4271",8
"4272",8
"4273",8
"4274",8
"4275",8
"4276",8
"4277",8
"4278",3
"4279",14
"4280",13
"4281",13
"4282",4
"4283",3
"4284",14
"4285",3
"4286",8
"4287",18
"4288",13
"4289",3
"4290",6
"4291",4
"4292",6
"4293",15
"4294",17
"4295",18
"4296",15
"4297",4
"4298",6
"4299",8
"4300",8
"4301",8
"4302",8
"4303",8
"4304",8
"4305",8
"4306",8
"4307",8
"4308",8
"4309",8
"4310",8
"4311",8
"4312",8
"4313",3
"4314",3
"4315",12
"4316",14
"4317",3
"4318",4
"4319",14
"4320",2
"4321",14
"4322",8
"4323",4
"4324",3
"4325",14
"4326",15
"4327",12
"4328",9
"4329",4
"4330",15
"4331",4
"4332",4
"4333",6
"4334",2
"4335",6
"4336",4
"4337",6
"4338",8
"4339",8
"4340",8
"4341",8
"4342",8
"4343",8
"4344",8
"4345",8
"4346",8
"4347",8
"4348",8
"4349",8
"4350",8
"4351",9
"4352",20
"4353",4
"4355",12
"4356",4
"4357",6
"4358",8
"4359",9
"4360",9
"4361",15
"4362",4
"4363",2
"4364",4
"4365",3
"4366",8
"4367",3
"4368",4
"4369",6
"4370",3
"4371",17
"4372",14
"4373",14
"4374",3
"4375",14
"4376",8
"4377",2
"4378",13
"4379",4
"4380",3
"4381",8
"4382",8
"4383",8
"4384",8
"4385",8
"4386",8
"4387",8
"4388",8
"4389",8
"4390",8
"4391",8
"4392",8
"4393",8
"4394",8
"4395",8
"4396",8
"4397",3
"4398",4
"4399",14
"4400",15
"4401",6
"4402",12
"4403",6
"4404",14
"4405",3
"4406",4
"4407",14
"4408",8
"4409",14
"4410",6
"4411",3
"4412",4
"4413",15
"4414",6
"4415",3
"4416",14
"4418",18
"4419",2
"4420",8
"4421",3
"4422",8
"4423",8
"4424",8
"4425",8
"4426",8
"4427",8
"4428",8
"4429",8
"4430",8
"4431",8
"4432",8
"4433",8
"4434",8
"4435",8
"4436",8
"4437",8
"4438",8
"4439",8
"4440",8
"4441",8
"4442",3
"4443",4
"4444",4
"4445",17
"4446",14
"4447",6
"4448",3
"4449",3
"4450",6
"4451",20
"4452",8
"4453",4
"4454",6
"4455",3
"4456",4
"4457",6
"4458",6
"4459",4
"4460",4
"4461",3
"4462",2
"4464",4
"4465",6
"4467",8
"4468",8
"4469",8
"4470",8
"4471",8
"4472",8
"4473",8
"4474",8
"4475",8
"4476",8
"4477",8
"4478",8
"4479",8
"4480",8
"4481",8
"4482",2
"4483",3
"4484",2
"4485",6
"4486",2
"4487",4
"4488",2
"4489",3
"4490",3
"4491",4
"4492",6
"4493",4
"4494",6
"4495",8
"4496",6
"4497",6
"4498",6
"4499",14
"4500",12
"4501",8
"4502",8
"4503",8
"4504",8
"4505",8
"4506",8
"4507",8
"4508",8
"4509",8
"4510",8
"4511",8
"4512",8
"4513",8
"4514",12
"4515",3
"4516",14
"4517",3
"4518",2
"4520",7
"4521",12
"4522",12
"4523",12
"4524",12
"4525",6
"4526",3
"4527",6
"4528",4
"4530",3
"4531",8
"4532",12
"4534",14
"4535",6
"4536",4
"4537",6
"4538",8
"4539",8
"4540",8
"4541",8
"4542",8
"4543",8
"4544",8
"4545",8
"4546",8
"4547",8
"4548",8
"4549",6
"4550",3
"4551",4
"4552",3
"4553",3
"4554",6
"4555",6
"4556",6
"4557",2
"4558",3
"4559",7
"4560",4
"4561",3
"4562",4
"4563",6
"4564",4
"4565",3
"4566",12
"4567",1
"4568",6
"4569",8
"4570",3
"4571",3
"4572",3
"4573",4
"4574",14
"4575",4
"4576",13
"4577",8
"4578",14
"4579",14
"4580",13
"4581",4
"4582",6
"4583",3
"4584",6
"4585",4
"4586",7
"4587",4
"4588",14
"4589",7
"4590",6
"4591",7
"4592",3
"4593",4
"4594",8
"4595",6
"4596",6
"4597",6
"4598",3
"4599",4
"4600",14
"4601",8
"4602",8
"4603",3
"4604",4
"4605",14
"4606",14
"4607",15
"4608",6
"4609",13
"4610",15
"4611",4
"4612",2
"4613",14
"4614",14
"4615",8
"4616",4
"4617",7
"4618",2
"4619",3
"4620",18
"4621",6
"4622",7
"4623",14
"4624",3
"4625",12
"4626",15
"4627",6
"4628",14
"4629",8
"4630",6
"4631",2
"4632",3
"4633",7
"4634",4
"4635",8
"4636",6
"4637",6
"4638",6
"4639",3
"4640",12
"4641",4
"4642",8
"4643",3
"4644",8
"4645",4
"4646",2
"4647",4
"4648",4
"4649",8
"4650",3
"4651",4
"4652",2
"4653",3
"4654",4
"4655",3
"4656",12
"4657",4
"4658",6
"4659",3
"4660",15
"4661",8
"4662",6
"4663",2
"4664",3
"4665",3
"4666",6
"4667",14
"4668",3
"4669",8
"4670",3
"4671",6
"4672",4
"4673",8
"4674",14
"4675",4
"4676",4
"4677",4
"4678",4
"4679",4
"4680",3
"4681",4
"4682",8
"4683",4
"4684",6
"4685",4
"4686",8
"4687",6
"4688",14
"4689",8
"4690",14
"4691",4
"4692",3
"4693",14
"4694",1
"4695",14
"4696",14
"4697",3
"4698",6
"4699",6
"4700",6
"4701",1
"4702",4
"4703",14
"4704",3
"4705",20
"4706",13
"4707",6
"4708",14
"4709",3
"4710",6
"4711",4
"4712",8
"4713",14
"4714",15
"4715",4
"4716",4
"4717",6
"4718",4
"4719",4
"4720",1
"4721",8
"4722",15
"4723",6
"4724",4
"4725",8
"4726",4
"4727",4
"4728",14
"4729",8
"4730",4
"4731",15
"4732",3
"4733",6
"4734",8
"4735",2
"4736",6
"4737",1
"4738",8
"4739",1
"4740",6
"4741",7
"4742",6
"4743",8
"4744",7
"4745",1
"4746",6
"4747",3
"4748",4
"4749",8
"4750",4
"4751",14
"4752",14
"4753",2
"4754",3
"4755",2
"4756",2
"4757",4
"4758",19
"4759",9
"4760",4
"4761",8
"4762",1
"4763",4
"4764",6
"4765",14
"4766",6
"4767",8
"4768",3
"4769",4
"4770",8
"4773",11
"4774",13
"4775",8
"4776",7
"4777",8
"4778",4
"4779",8
"4780",15
"4781",3
"4782",8
"4783",4
"4784",14
"4785",6
"4786",5
"4787",4
"4788",6
"4789",3
"4790",8
"4791",6
"4792",4
"4793",4
"4794",4
"4795",14
"4796",6
"4797",3
"4798",3
"4799",4
"4800",4
"4801",4
"4802",17
"4803",4
"4804",6
"4805",6
"4806",6
"4807",4
"4808",4
"4809",6
"4810",6
"4811",6
"4812",14
"4813",15
"4814",4
"4815",6
"4816",4
"4817",3
"4818",17
"4819",6
"4820",6
"4821",6
"4822",8
"4823",4
"4824",2
"4825",3
"4826",6
"4827",3
"4828",3
"4829",6
"4830",4
"4831",6
"4832",6
"4833",4
"4834",3
"4835",14
"4836",4
"4837",1
"4838",3
"4839",4
"4840",7
"4841",6
"4842",3
"4843",2
"4844",4
"4845",7
"4846",8
"4847",7
"4848",8
"4849",4
"4850",3
"4851",3
"4852",3
"4853",6
"4854",4
"4855",4
"4856",6
"4857",4
"4858",6
"4859",3
"4860",20
"4861",4
"4862",15
"4863",1
"4864",3
"4865",6
"4866",3
"4867",20
"4868",20
"4869",6
"4870",3
"4871",4
"4872",4
"4873",4
"4874",3
"4875",7
"4876",6
"4877",3
"4878",4
"4879",6
"4880",1
"4881",4
"4882",6
"4883",6
"4884",7
"4885",2
"4886",4
"4887",3
"4888",2
"4889",12
"4890",4
"4891",6
"4892",6
"4893",4
"4894",3
"4895",3
